"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] SongNameComparatorEqual record1Value","[0] SongNameComparatorEqual record2Value","[0] SongNameComparatorEqual record1PreprocessedValue","[0] SongNameComparatorEqual record2PreprocessedValue","[0] SongNameComparatorEqual similarity","[0] SongNameComparatorEqual postproccesedSimilarity","[1] SongArtistsComparatorToken record1Value","[1] SongArtistsComparatorToken record2Value","[1] SongArtistsComparatorToken record1PreprocessedValue","[1] SongArtistsComparatorToken record2PreprocessedValue","[1] SongArtistsComparatorToken similarity","[1] SongArtistsComparatorToken postproccesedSimilarity"
"LinearCombinationMatchingRule","spotify_14052","musicbrainz_22113","0.0",,"beautiful drug","beneath the waves","beautiful drug","beneath the waves","0.0","0.0","zac brown band","young guns","zac brown band","young guns","0.0","0.0"
"LinearCombinationMatchingRule","spotify_5670","musicbrainz_9131","0.0",,"shadow","she's so loose (live at route du rock, st. malo)","shadow","she's so loose (live at route du rock, st. malo)","0.0","0.0","wild nothing","supergrass","wild nothing","supergrass","0.0","0.0"
"LinearCombinationMatchingRule","spotify_9927","musicbrainz_30271","0.0",,"blue","black candy","blue","black candy","0.0","0.0","bigbang","danzig","bigbang","danzig","0.0","0.0"
"LinearCombinationMatchingRule","spotify_9251","musicbrainz_30730","0.0",,"better days","better off dead (demo version)","better days","better off dead (demo version)","0.0","0.0","lakey inspired","new found glory","lakey inspired","new found glory","0.0","0.0"
"LinearCombinationMatchingRule","spotify_12230","musicbrainz_20041","0.0",,"rolling stoned","rosalind (you married the wrong guy)","rolling stoned","rosalind (you married the wrong guy)","0.0","0.0","upchurch","the waterboys","upchurch","the waterboys","0.0","0.0"
"LinearCombinationMatchingRule","spotify_892","musicbrainz_32032","0.0",,"yo fui el elegante","you didn't tell me","yo fui el elegante","you didn't tell me","0.0","0.0","los nuevos ilegales","lawson","los nuevos ilegales","lawson","0.0","0.0"
"LinearCombinationMatchingRule","spotify_9351","musicbrainz_14652","0.0",,"no struggle - no progress","no depression","no struggle - no progress","no depression","0.0","0.0","jonathan coffey","uncle tupelo","jonathan coffey","uncle tupelo","0.0","0.0"
"LinearCombinationMatchingRule","spotify_18453","musicbrainz_27801","0.0",,"don't play around","doubles & trebles","don't play around","doubles & trebles","0.0","0.0","gunna","wire","gunna","wire","0.0","0.0"
"LinearCombinationMatchingRule","spotify_18889","musicbrainz_12723","0.0",,"we are one (ole ola) [the official 2014 fifa world cup song] (feat. jennifer lopez & claudia leitte)","we got game","we are one (ole ola) [the official 2014 fifa world cup song] (feat. jennifer lopez & claudia leitte)","we got game","0.0","0.0","pitbull,  jennifer lopez,  claudia leitte","the radio dept.","pitbull,  jennifer lopez,  claudia leitte","the radio dept.","0.0","0.0"
"LinearCombinationMatchingRule","spotify_11980","musicbrainz_26937","0.0",,"wiggle (feat. snoop dogg)","wide lovely eyes","wiggle (feat. snoop dogg)","wide lovely eyes","0.0","0.0","jason derulo,  snoop dogg","nick cave & the bad seeds","jason derulo,  snoop dogg","nick cave & the bad seeds","0.0","0.0"
"LinearCombinationMatchingRule","spotify_5443","musicbrainz_4732","0.0",,"white death","white lines","white death","white lines","0.0","0.0","sabaton","feeder","sabaton","feeder","0.0","0.0"
"LinearCombinationMatchingRule","spotify_18513","musicbrainz_16116","0.0",,"you’re never over","you ain't seen nothing yetlive at the albert, lark lane, 1985)","you’re never over","you ain't seen nothing yetlive at the albert, lark lane, 1985)","0.0","0.0","eminem","the icicle works","eminem","the icicle works","0.0","0.0"
"LinearCombinationMatchingRule","spotify_11649","musicbrainz_17835","0.0",,"that's all she wrote (feat. eminem)","the weight of the world","that's all she wrote (feat. eminem)","the weight of the world","0.0","0.0","t.i.,  eminem","queensrÿche","t.i.,  eminem","queensrÿche","0.0","0.0"
"LinearCombinationMatchingRule","spotify_10443","musicbrainz_11665","0.0",,"code red","coffin crawlers","code red","coffin crawlers","0.0","0.0","token","autopsy","token","autopsy","0.0","0.0"
"LinearCombinationMatchingRule","spotify_17211","musicbrainz_14539","0.0",,"the cure","the last fight (acoustic)","the cure","the last fight (acoustic)","0.0","0.0","lady gaga","bullet for my valentine","lady gaga","bullet for my valentine","0.0","0.0"
"LinearCombinationMatchingRule","spotify_13811","musicbrainz_25706","0.0",,"the way we move","thrak reprise","the way we move","thrak reprise","0.0","0.0","langhorne slim,  the law","king crimson","langhorne slim,  the law","king crimson","0.0","0.0"
"LinearCombinationMatchingRule","spotify_3807","musicbrainz_6992","0.0",,"my story","my deteriorating incline","my story","my deteriorating incline","0.0","0.0","big daddy weave","underoath","big daddy weave","underoath","0.0","0.0"
"LinearCombinationMatchingRule","spotify_18823","musicbrainz_1036","0.0",,"unbreakable (feat. miracle)","unknown ballad","unbreakable (feat. miracle)","unknown ballad","0.0","0.0","faydee","emerson, lake & palmer","faydee","emerson, lake & palmer","0.0","0.0"
"LinearCombinationMatchingRule","spotify_16079","musicbrainz_27554","0.0",,"the lion and the lamb","the pier","the lion and the lamb","the pier","0.0","0.0","big daddy weave","dirty three","big daddy weave","dirty three","0.0","0.0"
"LinearCombinationMatchingRule","spotify_19327","musicbrainz_26530","0.0",,"el dinero los cambio","elísabet","el dinero los cambio","elísabet","0.0","0.0","fuerza regida","emilíana torrini","fuerza regida","emilíana torrini","0.0","0.0"
"LinearCombinationMatchingRule","spotify_8662","musicbrainz_2285","0.0",,"since i fell for you","siberian khatru","since i fell for you","siberian khatru","0.0","0.0","george benson","yes","george benson","yes","0.0","0.0"
"LinearCombinationMatchingRule","spotify_19232","musicbrainz_31456","0.0",,"sin (feat. jaden smith)","singing for our lives","sin (feat. jaden smith)","singing for our lives","0.0","0.0","young thug,  jaden","royal bliss","young thug,  jaden","royal bliss","0.0","0.0"
"LinearCombinationMatchingRule","spotify_14679","musicbrainz_33015","0.0",,"junk of the heart (happy)","junior dad","junk of the heart (happy)","junior dad","0.0","0.0","the kooks","metallica","the kooks","metallica","0.0","0.0"
"LinearCombinationMatchingRule","spotify_19292","musicbrainz_8706","0.0",,"programs","prelude to madness","programs","prelude to madness","0.0","0.0","mac miller","savatage","mac miller","savatage","0.0","0.0"
"LinearCombinationMatchingRule","spotify_20442","musicbrainz_2687","0.0",,"hand me downs","handwritten","hand me downs","handwritten","0.0","0.0","mac miller","the gaslight anthem","mac miller","the gaslight anthem","0.0","0.0"
"LinearCombinationMatchingRule","spotify_5883","musicbrainz_6891","0.0",,"no good in goodbye","not enough","no good in goodbye","not enough","0.0","0.0","the script","avril lavigne","the script","avril lavigne","0.0","0.0"
"LinearCombinationMatchingRule","spotify_17281","musicbrainz_1146","0.0",,"look at you","lovesong (band demo)","look at you","lovesong (band demo)","0.0","0.0","seth ennis","the cure","seth ennis","the cure","0.0","0.0"
"LinearCombinationMatchingRule","spotify_4736","musicbrainz_260","0.0",,"what can i do - live","what do you do when the old man’s gone? / from the upper class","what can i do - live","what do you do when the old man’s gone? / from the upper class","0.0","0.0","tye tribbett","jethro tull","tye tribbett","jethro tull","0.0","0.0"
"LinearCombinationMatchingRule","spotify_18516","musicbrainz_15132","0.0",,"the end","the four horsemen (live at the kabuki theatre, san francisco, ca / march 15th, 1985)","the end","the four horsemen (live at the kabuki theatre, san francisco, ca / march 15th, 1985)","0.0","0.0","kid cudi,  glc,  chip tha ripper,  nicole wray, kings of leon","metallica","kid cudi,  glc,  chip tha ripper,  nicole wray, kings of leon","metallica","0.0","0.0"
"LinearCombinationMatchingRule","spotify_805","musicbrainz_12412","0.0",,"why not me","when i lay beside you","why not me","when i lay beside you","0.0","0.0","forrest.,  biskwiq","k’s choice","forrest.,  biskwiq","k’s choice","0.0","0.0"
"LinearCombinationMatchingRule","spotify_264","musicbrainz_4290","0.0",,"finally found you","fingers of love (writing demo)","finally found you","fingers of love (writing demo)","0.0","0.0","enrique iglesias,  sammy adams","crowded house","enrique iglesias,  sammy adams","crowded house","0.0","0.0"
"LinearCombinationMatchingRule","spotify_15588","musicbrainz_3756","0.0",,"who's that chick? (feat. rihanna)","what can i give you this christmas","who's that chick? (feat. rihanna)","what can i give you this christmas","0.0","0.0","david guetta","weeping willows","david guetta","weeping willows","0.0","0.0"
"LinearCombinationMatchingRule","spotify_6870","musicbrainz_29017","0.0",,"beautiful day","bertarung","beautiful day","bertarung","0.0","0.0","jamie grace","netral","jamie grace","netral","0.0","0.0"
"LinearCombinationMatchingRule","spotify_9136","musicbrainz_2483","0.0",,"start a riot","steal away (the night)","start a riot","steal away (the night)","0.0","0.0","banners","ozzy osbourne","banners","ozzy osbourne","0.0","0.0"
"LinearCombinationMatchingRule","spotify_6787","musicbrainz_10395","0.0",,"love is overrated","lost and found","love is overrated","lost and found","0.0","0.0","shwayze","one ok rock","shwayze","one ok rock","0.0","0.0"
"LinearCombinationMatchingRule","spotify_18398","musicbrainz_16300","0.0",,"shining on my ex","she likes surprises (blu-ray audio 5.1 mix)","shining on my ex","she likes surprises (blu-ray audio 5.1 mix)","0.0","0.0","bbno$,  yung gravy","soundgarden","bbno$,  yung gravy","soundgarden","0.0","0.0"
"LinearCombinationMatchingRule","spotify_7534","musicbrainz_33164","0.0",,"moana","moon boots","moana","moon boots","0.0","0.0","g-eazy,  jack harlow","the script","g-eazy,  jack harlow","the script","0.0","0.0"
"LinearCombinationMatchingRule","spotify_16082","musicbrainz_5367","0.0",,"the percocet & stripper joint","the mark has been made (alternate cut)","the percocet & stripper joint","the mark has been made (alternate cut)","0.0","0.0","future","nine inch nails","future","nine inch nails","0.0","0.0"
"LinearCombinationMatchingRule","spotify_206","musicbrainz_14283","0.0",,"props & mayhem","prisoner","props & mayhem","prisoner","0.0","0.0","pierce the veil","lana del rey","pierce the veil","lana del rey","0.0","0.0"
"LinearCombinationMatchingRule","spotify_2042","musicbrainz_3502","0.044444444444444446",,"power is power (feat. the weeknd & travis scott)","port of morrow","power is power (feat. the weeknd & travis scott)","port of morrow","0.0","0.0","sza,  the weeknd,  travis scott,  game of thrones","the shins","sza,  the weeknd,  travis scott,  game of thrones","the shins","0.1111111111111111","0.1111111111111111"
"LinearCombinationMatchingRule","spotify_18329","musicbrainz_15935","0.0",,"big booty (feat. megan thee stallion)","big day coming (live at sir, 9-29-93)","big booty (feat. megan thee stallion)","big day coming (live at sir, 9-29-93)","0.0","0.0","gucci mane,  megan thee stallion","yo la tengo","gucci mane,  megan thee stallion","yo la tengo","0.0","0.0"
"LinearCombinationMatchingRule","spotify_6354","musicbrainz_2241","0.0",,"detente","deceiving eyes","detente","deceiving eyes","0.0","0.0","mike bahía,  danny ocean","cradle of filth","mike bahía,  danny ocean","cradle of filth","0.0","0.0"
"LinearCombinationMatchingRule","spotify_13663","musicbrainz_32491","0.0",,"good directions","golden showers in the golden state","good directions","golden showers in the golden state","0.0","0.0","billy currington","tom delonge","billy currington","tom delonge","0.0","0.0"
"LinearCombinationMatchingRule","spotify_17693","musicbrainz_10316","0.0",,"this is gonna hurt","through the dark","this is gonna hurt","through the dark","0.0","0.0","sixx:a.m.","the mowgli’s","sixx:a.m.","the mowgli’s","0.0","0.0"
"LinearCombinationMatchingRule","spotify_10594","musicbrainz_8106","0.0",,"value","variations on a theme by erik satie (1st and 2nd movements) (4.0 mix)","value","variations on a theme by erik satie (1st and 2nd movements) (4.0 mix)","0.0","0.0","a$ap ferg","blood, sweat & tears","a$ap ferg","blood, sweat & tears","0.0","0.0"
"LinearCombinationMatchingRule","spotify_9016","musicbrainz_9030","0.0",,"good day for marrying you","good as gold","good day for marrying you","good as gold","0.0","0.0","dave barnes","working for a nuclear free city","dave barnes","working for a nuclear free city","0.0","0.0"
"LinearCombinationMatchingRule","spotify_16944","musicbrainz_4039","0.0",,"this is how we roll - remix","the most cursed of hands / who am i","this is how we roll - remix","the most cursed of hands / who am i","0.0","0.0","florida georgia line,  jason derulo,  luke bryan,  ricky reed","the dear hunter","florida georgia line,  jason derulo,  luke bryan,  ricky reed","the dear hunter","0.0","0.0"
"LinearCombinationMatchingRule","spotify_6534","musicbrainz_15418","0.0",,"warsaw - 2010 remaster","wall of death","warsaw - 2010 remaster","wall of death","0.0","0.0","joy division","the prodigy","joy division","the prodigy","0.0","0.0"
"LinearCombinationMatchingRule","spotify_15543","musicbrainz_15056","0.0",,"thug of spades (feat. dababy)","the future (acoustic)","thug of spades (feat. dababy)","the future (acoustic)","0.0","0.0","youngboy never broke again,  dababy","nada surf","youngboy never broke again,  dababy","nada surf","0.0","0.0"
"LinearCombinationMatchingRule","spotify_16260","musicbrainz_12536","0.0",,"worldstar money (interlude)","won't you try / saturday afternoon","worldstar money (interlude)","won't you try / saturday afternoon","0.0","0.0","joji","jefferson airplane","joji","jefferson airplane","0.0","0.0"
"LinearCombinationMatchingRule","spotify_17311","musicbrainz_6378","0.0",,"remedy","ready or not","remedy","ready or not","0.0","0.0","ali gatie","go radio","ali gatie","go radio","0.0","0.0"
"LinearCombinationMatchingRule","spotify_9606","musicbrainz_32538","0.0",,"holidays (feat. alan palomo)","hope","holidays (feat. alan palomo)","hope","0.0","0.0","miami horror,  alan palomo","girl in a coma","miami horror,  alan palomo","girl in a coma","0.0","0.0"
"LinearCombinationMatchingRule","spotify_140","musicbrainz_24615","0.06666666666666667",,"intoxicated","in a hole (demo)","intoxicated","in a hole (demo)","0.0","0.0","the cab","the jesus and mary chain","the cab","the jesus and mary chain","0.16666666666666666","0.16666666666666666"
"LinearCombinationMatchingRule","spotify_6695","musicbrainz_31394","0.0",,"this ole boy","the pagan winter","this ole boy","the pagan winter","0.0","0.0","craig morgan","darkthrone","craig morgan","darkthrone","0.0","0.0"
"LinearCombinationMatchingRule","spotify_5703","musicbrainz_32007","0.0",,"quién diría","quelle surprise (rout remix)","quién diría","quelle surprise (rout remix)","0.0","0.0","ricardo arjona","enter shikari","ricardo arjona","enter shikari","0.0","0.0"
